osmid,y,x,street_count,highway,ref,junction,railway,geometry
430759324,41.4164515,2.1344788,3,,,,,POINT (2.1344788 41.4164515)
430759494,41.4166925,2.13416,3,,,,,POINT (2.13416 41.4166925)
430759503,41.4162724,2.1330741,1,,,,,POINT (2.1330741 41.4162724)
430760982,41.4213839,2.1353798,1,,,,,POINT (2.1353798 41.4213839)
430761699,41.4216605,2.1319499,1,,,,,POINT (2.1319499 41.4216605)
430761706,41.4215666,2.1328269,3,,,,,POINT (2.1328269 41.4215666)
430763600,41.4211781,2.1403624,3,,,,,POINT (2.1403624 41.4211781)
430764140,41.4230256,2.1388587,4,,,,,POINT (2.1388587 41.4230256)
430764148,41.4250222,2.13742,3,crossing,,,,POINT (2.13742 41.4250222)
430764290,41.4220519,2.13839,3,,,,,POINT (2.13839 41.4220519)
430764421,41.4224691,2.1386783,3,,,,,POINT (2.1386783 41.4224691)
430764639,41.4248594,2.1420285,4,,,,,POINT (2.1420285 41.4248594)
430764775,41.4254347,2.1399049,3,,,,,POINT (2.1399049 41.4254347)
430764785,41.4249481,2.1417094,3,,,,,POINT (2.1417094 41.4249481)
430764812,41.4241843,2.1413447,3,,,,,POINT (2.1413447 41.4241843)
430764908,41.4250572,2.1413423,3,,,,,POINT (2.1413423 41.4250572)
430764953,41.4245822,2.1399532,3,,,,,POINT (2.1399532 41.4245822)
430765134,41.4251759,2.1409137,3,,,,,POINT (2.1409137 41.4251759)
430765138,41.4248643,2.1407839,3,,,,,POINT (2.1407839 41.4248643)
430765521,41.4257983,2.138162,3,,,,,POINT (2.138162 41.4257983)
430765606,41.4259634,2.1395005,3,,,,,POINT (2.1395005 41.4259634)
430765668,41.4259799,2.139023,2,,,,,POINT (2.139023 41.4259799)
430766071,41.4266465,2.1386872,3,,,,,POINT (2.1386872 41.4266465)
430766079,41.4261369,2.1384578,2,,,,,POINT (2.1384578 41.4261369)
430766937,41.4257465,2.136526,3,,,,,POINT (2.136526 41.4257465)
430766958,41.4269413,2.1354499,3,,,,,POINT (2.1354499 41.4269413)
430767077,41.4251975,2.1391599,1,turning_circle,,,,POINT (2.1391599 41.4251975)
430767083,41.4251967,2.1388484,3,,,,,POINT (2.1388484 41.4251967)
430767511,41.4275297,2.1379443,3,,,,,POINT (2.1379443 41.4275297)
430767908,41.4273491,2.1356957,3,,,,,POINT (2.1356957 41.4273491)
430767913,41.4277773,2.1371055,3,,,,,POINT (2.1371055 41.4277773)
430767950,41.4274169,2.1364653,3,,,,,POINT (2.1364653 41.4274169)
430768374,41.4267504,2.1382516,3,,,,,POINT (2.1382516 41.4267504)
430769319,41.4289796,2.131951,3,,,,,POINT (2.131951 41.4289796)
430769368,41.4288295,2.1346409,3,,,,,POINT (2.1346409 41.4288295)
430769491,41.4282873,2.1329595,3,,,,,POINT (2.1329595 41.4282873)
430769829,41.4281779,2.1365626,3,,,,,POINT (2.1365626 41.4281779)
430770877,41.4302966,2.1328402,1,turning_circle,,,,POINT (2.1328402 41.4302966)
431100308,41.402684,2.1448717,3,,,,,POINT (2.1448717 41.402684)
431100338,41.4013143,2.1415662,3,,,,,POINT (2.1415662 41.4013143)
431100342,41.4012665,2.1487727,4,,,,,POINT (2.1487727 41.4012665)
431100344,41.4015391,2.1383001,3,,,,,POINT (2.1383001 41.4015391)
431101858,41.4012553,2.150348,4,,,,,POINT (2.150348 41.4012553)
431107481,41.3803111,2.1741671,4,,,,,POINT (2.1741671 41.3803111)
431481321,41.3992773,2.1810465,4,,,,,POINT (2.1810465 41.3992773)
431481322,41.3991287,2.1812288,4,,,,,POINT (2.1812288 41.3991287)
431481328,41.398424,2.1799263,4,,,,,POINT (2.1799263 41.398424)
431484966,41.3940577,2.17444,5,,,,,POINT (2.17444 41.3940577)
431488440,41.3755181,2.1522742,3,,,,,POINT (2.1522742 41.3755181)
432467099,41.4057522,2.1404084,3,,,,,POINT (2.1404084 41.4057522)
432467107,41.4044441,2.1406648,4,,,,,POINT (2.1406648 41.4044441)
432467110,41.4049912,2.1344655,3,,,,,POINT (2.1344655 41.4049912)
432467115,41.4068021,2.1337793,5,,,,,POINT (2.1337793 41.4068021)
432467121,41.40505,2.137816,3,,,,,POINT (2.137816 41.40505)
432467125,41.4063527,2.134719,3,,,,,POINT (2.134719 41.4063527)
432509869,41.4060829,2.133785,3,,,,,POINT (2.133785 41.4060829)
432509963,41.4046216,2.1323148,3,,,,,POINT (2.1323148 41.4046216)
432509964,41.4041019,2.1328841,4,,,,,POINT (2.1328841 41.4041019)
432509965,41.4035128,2.1335143,3,,,,,POINT (2.1335143 41.4035128)
432509967,41.4024654,2.1346766,3,,,,,POINT (2.1346766 41.4024654)
432509969,41.4014799,2.135748,3,,,,,POINT (2.135748 41.4014799)
432510028,41.4054663,2.1314206,3,traffic_signals,,,,POINT (2.1314206 41.4054663)
432510056,41.4018536,2.1353807,3,,,,,POINT (2.1353807 41.4018536)
432510087,41.4023833,2.134765,3,,,,,POINT (2.134765 41.4023833)
432510237,41.4033877,2.1327468,4,,,,,POINT (2.1327468 41.4033877)
434423009,41.433961,2.1894338,5,,,,,POINT (2.1894338 41.433961)
434423017,41.4313517,2.1944047,3,,,,,POINT (2.1944047 41.4313517)
434423018,41.4324883,2.1912186,3,,,,,POINT (2.1912186 41.4324883)
434423048,41.4329086,2.1924244,3,,,,,POINT (2.1924244 41.4329086)
434423055,41.4344379,2.1864471,4,,,,,POINT (2.1864471 41.4344379)
434423056,41.4345511,2.1861964,3,,,,,POINT (2.1861964 41.4345511)
434423064,41.4343711,2.1867762,3,,,,,POINT (2.1867762 41.4343711)
434431814,41.4337616,2.1866419,4,,,,,POINT (2.1866419 41.4337616)
434431827,41.435447,2.1884903,3,,,,,POINT (2.1884903 41.435447)
434437191,41.4224418,2.1918139,3,,,,,POINT (2.1918139 41.4224418)
434437194,41.4225178,2.1911546,5,,,,,POINT (2.1911546 41.4225178)
434437196,41.4220281,2.1889317,3,,,,,POINT (2.1889317 41.4220281)
434437209,41.4213793,2.1901607,4,,,,,POINT (2.1901607 41.4213793)
434437210,41.421251,2.190374,4,,,,,POINT (2.190374 41.421251)
434464804,41.4281784,2.1935802,3,,,,,POINT (2.1935802 41.4281784)
434471880,41.4302036,2.1861068,3,,,,,POINT (2.1861068 41.4302036)
434471890,41.430542,2.1860355,4,,,,,POINT (2.1860355 41.430542)
434487433,41.4302266,2.1846216,4,,,,,POINT (2.1846216 41.4302266)
437132969,41.3876427,2.1790735,1,,,,,POINT (2.1790735 41.3876427)
439204528,41.41846,2.1349793,1,,,,,POINT (2.1349793 41.41846)
441667581,41.4048843,2.1976373,1,,,,,POINT (2.1976373 41.4048843)
441668045,41.4057706,2.1973332,3,,,,,POINT (2.1973332 41.4057706)
442540235,41.3905297,2.1672287,4,traffic_signals,,,,POINT (2.1672287 41.3905297)
442540236,41.3914154,2.1661309,4,,,,,POINT (2.1661309 41.3914154)
442540237,41.3922805,2.1650104,4,,,,,POINT (2.1650104 41.3922805)
442540238,41.3931733,2.1639521,4,,,,,POINT (2.1639521 41.3931733)
442540239,41.3940618,2.1628508,4,,,,,POINT (2.1628508 41.3940618)
442540240,41.394946,2.1617609,4,crossing,,,,POINT (2.1617609 41.394946)
442540242,41.3958272,2.1606651,4,,,,,POINT (2.1606651 41.3958272)
442540243,41.3967327,2.1595526,4,,,,,POINT (2.1595526 41.3967327)
442540249,41.396618,2.159137,3,,,,,POINT (2.159137 41.396618)
442540250,41.393834,2.1625442,4,,,,,POINT (2.1625442 41.393834)
442540251,41.3929427,2.163652,4,,,,,POINT (2.163652 41.3929427)
442540252,41.3920952,2.1647555,4,,,,,POINT (2.1647555 41.3920952)
442540253,41.3911917,2.1658322,4,,,,,POINT (2.1658322 41.3911917)
442540254,41.3903056,2.1669335,4,traffic_signals,,,,POINT (2.1669335 41.3903056)
442540255,41.3980044,2.1646148,4,,,,,POINT (2.1646148 41.3980044)
442540256,41.3977236,2.1649883,4,,,,,POINT (2.1649883 41.3977236)
442540257,41.3975828,2.1629779,6,,,,,POINT (2.1629779 41.3975828)
442540258,41.3971565,2.1612626,4,,,,,POINT (2.1612626 41.3971565)
442540267,41.3987397,2.1690766,4,,,,,POINT (2.1690766 41.3987397)
442540269,41.3930697,2.1463473,3,,,,,POINT (2.1463473 41.3930697)
442540270,41.3939344,2.1497635,4,,,,,POINT (2.1497635 41.3939344)
442540272,41.3989726,2.1699979,4,,,,,POINT (2.1699979 41.3989726)
442540276,41.400327,2.1751439,4,,,,,POINT (2.1751439 41.400327)
442540279,41.4016269,2.1804025,4,,,,,POINT (2.1804025 41.4016269)
442540280,41.4020315,2.1819928,4,,,,,POINT (2.1819928 41.4020315)
442540281,41.4022444,2.1817199,3,,,,,POINT (2.1817199 41.4022444)
442540293,41.3988486,2.1680553,4,,,,,POINT (2.1680553 41.3988486)
442540298,41.3957077,2.1557193,4,,,,,POINT (2.1557193 41.3957077)
442540299,41.395676,2.1555972,4,,,,,POINT (2.1555972 41.395676)
442540300,41.3941284,2.1494972,4,,,,,POINT (2.1494972 41.3941284)
443051907,41.3705996,2.1615953,1,,,,,POINT (2.1615953 41.3705996)
446207432,41.4507114,2.1967204,3,,,,,POINT (2.1967204 41.4507114)
446207454,41.4533713,2.1951114,3,,,,,POINT (2.1951114 41.4533713)
448700503,41.4177734,2.183587,4,,,,,POINT (2.183587 41.4177734)
448700549,41.4193822,2.1807169,3,,,,,POINT (2.1807169 41.4193822)
448700605,41.4179535,2.183339,4,,,,,POINT (2.183339 41.4179535)
448703647,41.4133888,2.1812384,3,,,,,POINT (2.1812384 41.4133888)
448786027,41.4162886,2.1810997,3,,,,,POINT (2.1810997 41.4162886)
448786029,41.4209607,2.1839304,3,,,,,POINT (2.1839304 41.4209607)
448786030,41.4196238,2.1810593,4,,,,,POINT (2.1810593 41.4196238)
448786031,41.4217585,2.183929,4,,,,,POINT (2.183929 41.4217585)
448786033,41.4187877,2.1822005,4,,,,,POINT (2.1822005 41.4187877)
448786034,41.4204954,2.1845241,4,,,,,POINT (2.1845241 41.4204954)
448786035,41.4196541,2.1833542,4,,,,,POINT (2.1833542 41.4196541)
448786036,41.4205006,2.1822381,4,,,,,POINT (2.1822381 41.4205006)
448786037,41.4200676,2.181656,4,,,,,POINT (2.181656 41.4200676)
448786038,41.4192157,2.1827712,3,,,,,POINT (2.1827712 41.4192157)
448786042,41.4238756,2.181461,3,,,,,POINT (2.181461 41.4238756)
448786043,41.4241993,2.1819376,4,,,,,POINT (2.1819376 41.4241993)
449383069,41.4294547,2.1835282,3,,,,,POINT (2.1835282 41.4294547)
449383072,41.4286488,2.1844471,4,,,,,POINT (2.1844471 41.4286488)
449385473,41.439222,2.1662803,4,,,,,POINT (2.1662803 41.439222)
449385485,41.4326749,2.1631168,3,,,,,POINT (2.1631168 41.4326749)
449385486,41.4330599,2.1631574,3,,,,,POINT (2.1631574 41.4330599)
449385488,41.4362535,2.1642672,4,,,,,POINT (2.1642672 41.4362535)
453549579,41.4104614,2.1254907,3,,,,,POINT (2.1254907 41.4104614)
453549623,41.4102392,2.1258292,5,,,,,POINT (2.1258292 41.4102392)
456846551,41.3219579,2.139087,1,,,,,POINT (2.139087 41.3219579)
456846784,41.3222045,2.1369242,3,,,,,POINT (2.1369242 41.3222045)
456846802,41.3219152,2.1366161,3,,,,,POINT (2.1366161 41.3219152)
456846815,41.3221959,2.13638,3,,,,,POINT (2.13638 41.3221959)
456868906,41.3225981,2.1306243,3,,,,,POINT (2.1306243 41.3225981)
456868915,41.3223445,2.1326237,3,,,,,POINT (2.1326237 41.3223445)
457326771,41.3520402,2.158855,3,,,,,POINT (2.158855 41.3520402)
457361177,41.3622223,2.1354668,4,,,,,POINT (2.1354668 41.3622223)
457361191,41.3598955,2.1371642,4,,,,,POINT (2.1371642 41.3598955)
457361197,41.358435,2.1363247,3,,,,,POINT (2.1363247 41.358435)
457361202,41.360953,2.1345229,4,,,,,POINT (2.1345229 41.360953)
457361210,41.3571806,2.1371953,4,,,,,POINT (2.1371953 41.3571806)
457394426,41.3580535,2.1336569,3,,,,,POINT (2.1336569 41.3580535)
457394433,41.3562476,2.1349781,3,,,,,POINT (2.1349781 41.3562476)
457394440,41.3583787,2.1363627,3,,,,,POINT (2.1363627 41.3583787)
457394454,41.357788,2.1349151,3,,,,,POINT (2.1349151 41.357788)
457394503,41.3576732,2.1346191,1,,,,,POINT (2.1346191 41.3576732)
457887476,41.4281938,2.1772992,3,,,,,POINT (2.1772992 41.4281938)
462635526,41.4452377,2.1829776,3,,,,,POINT (2.1829776 41.4452377)
462635529,41.4447774,2.1843505,5,,,,,POINT (2.1843505 41.4447774)
462635537,41.4464479,2.1832506,4,,,,,POINT (2.1832506 41.4464479)
462635542,41.4458825,2.1846825,4,,,,,POINT (2.1846825 41.4458825)
462635549,41.4468499,2.1848095,4,,,,,POINT (2.1848095 41.4468499)
462641356,41.4466904,2.1831531,3,,,,,POINT (2.1831531 41.4466904)
462641371,41.4481263,2.1835507,3,,,,,POINT (2.1835507 41.4481263)
462641391,41.4447384,2.180223,3,,,,,POINT (2.180223 41.4447384)
462693526,41.4395797,2.1576382,3,,,,,POINT (2.1576382 41.4395797)
462694080,41.4407141,2.1550063,3,,,,,POINT (2.1550063 41.4407141)
465497902,41.3649794,2.1600163,3,,,,,POINT (2.1600163 41.3649794)
478854948,41.4467496,2.1864542,3,,,,,POINT (2.1864542 41.4467496)
478855101,41.4457728,2.1865203,3,,,,,POINT (2.1865203 41.4457728)
478855185,41.4368296,2.1824369,4,,,,,POINT (2.1824369 41.4368296)
478855288,41.4394041,2.1832556,4,,,,,POINT (2.1832556 41.4394041)
478855374,41.4320834,2.1808272,4,,,,,POINT (2.1808272 41.4320834)
478861367,41.4317563,2.1774089,3,,,,,POINT (2.1774089 41.4317563)
478861422,41.4337314,2.1790242,3,,,,,POINT (2.1790242 41.4337314)
478861746,41.4311502,2.1817729,3,,,,,POINT (2.1817729 41.4311502)
478867151,41.4394787,2.1756274,3,,,,,POINT (2.1756274 41.4394787)
478867327,41.4390291,2.1768841,3,,,,,POINT (2.1768841 41.4390291)
478867470,41.4387168,2.1769517,4,,,,,POINT (2.1769517 41.4387168)
478875365,41.4344602,2.1816333,4,,,,,POINT (2.1816333 41.4344602)
478875473,41.4348346,2.1797364,4,,,,,POINT (2.1797364 41.4348346)
478875996,41.4360377,2.1765807,4,,,,,POINT (2.1765807 41.4360377)
481087131,41.4403684,2.1736053,3,,,,,POINT (2.1736053 41.4403684)
481122027,41.4386784,2.1773057,3,,,,,POINT (2.1773057 41.4386784)
481122049,41.4379089,2.1780981,3,,,,,POINT (2.1780981 41.4379089)
481122076,41.4375464,2.1789685,3,,,,,POINT (2.1789685 41.4375464)
481122095,41.4390974,2.180582,3,,,,,POINT (2.180582 41.4390974)
481122118,41.4388765,2.1788061,4,,,,,POINT (2.1788061 41.4388765)
481122282,41.4378527,2.1771015,4,,,,,POINT (2.1771015 41.4378527)
481122301,41.4363564,2.1758265,3,,,,,POINT (2.1758265 41.4363564)
481122345,41.4352294,2.1750012,3,,,,,POINT (2.1750012 41.4352294)
481122427,41.4391333,2.1801642,3,,,,,POINT (2.1801642 41.4391333)
481122454,41.4340962,2.1834305,4,,,,,POINT (2.1834305 41.4340962)
481122563,41.4385523,2.1763363,5,,,,,POINT (2.1763363 41.4385523)
481122621,41.437688,2.177939,4,,,,,POINT (2.177939 41.437688)
481146953,41.4397728,2.186234,5,traffic_signals,,,,POINT (2.186234 41.4397728)
481146996,41.4366408,2.1748995,3,,,,,POINT (2.1748995 41.4366408)
481147019,41.4367771,2.1749994,3,,,,,POINT (2.1749994 41.4367771)
482505199,41.4395836,2.1773823,4,,,,,POINT (2.1773823 41.4395836)
482505201,41.4391014,2.1783386,3,,,,,POINT (2.1783386 41.4391014)
482505205,41.438903,2.1783867,4,,,,,POINT (2.1783867 41.438903)
482505212,41.4417903,2.1814447,3,,,,,POINT (2.1814447 41.4417903)
482505222,41.4405188,2.1831223,4,,,,,POINT (2.1831223 41.4405188)
482511496,41.4393298,2.1818758,4,,,,,POINT (2.1818758 41.4393298)
482511502,41.4393086,2.1816609,3,,,,,POINT (2.1816609 41.4393086)
482511539,41.4414884,2.1818818,3,,,,,POINT (2.1818818 41.4414884)
482511822,41.441087,2.1806255,3,,,,,POINT (2.1806255 41.441087)
482511832,41.4398458,2.1823217,3,,,,,POINT (2.1823217 41.4398458)
490941485,41.4286402,2.160349,3,,,,,POINT (2.160349 41.4286402)
490941580,41.4289092,2.1613755,3,,,,,POINT (2.1613755 41.4289092)
492081761,41.4059768,2.19706,3,,,,,POINT (2.19706 41.4059768)
493241896,41.4102643,2.1935332,3,,,,,POINT (2.1935332 41.4102643)
493812457,41.3705789,2.1748859,3,,,,,POINT (2.1748859 41.3705789)
493812463,41.3702699,2.1749412,3,,,,,POINT (2.1749412 41.3702699)
493812465,41.3702221,2.1750696,3,,,,,POINT (2.1750696 41.3702221)
493812469,41.3703242,2.1752649,3,,,,,POINT (2.1752649 41.3703242)
493812473,41.3705069,2.1752798,3,,,,,POINT (2.1752798 41.3705069)
494973581,41.4289182,2.1743793,3,,,,,POINT (2.1743793 41.4289182)
495105018,41.4304252,2.1689964,4,,,,,POINT (2.1689964 41.4304252)
495106009,41.4288279,2.1703252,3,,,,,POINT (2.1703252 41.4288279)
499122835,41.4303027,2.1755421,3,,,,,POINT (2.1755421 41.4303027)
506131402,41.4002764,2.1843818,4,,,,,POINT (2.1843818 41.4002764)
506151644,41.3973085,2.1971866,4,,,,,POINT (2.1971866 41.3973085)
506223330,41.3981981,2.1893053,4,,,,,POINT (2.1893053 41.3981981)
506223339,41.3998746,2.1915525,4,,,,,POINT (2.1915525 41.3998746)
506223345,41.4007242,2.1927068,3,,,,,POINT (2.1927068 41.4007242)
506223391,41.4093778,2.1902437,3,,,,,POINT (2.1902437 41.4093778)
506223393,41.410529,2.1916252,3,,,,,POINT (2.1916252 41.410529)
506223395,41.4107979,2.1911933,3,,,,,POINT (2.1911933 41.4107979)
506223397,41.4119025,2.1913811,4,,,,,POINT (2.1913811 41.4119025)
506223408,41.4091089,2.1917132,3,,,,,POINT (2.1917132 41.4091089)
506223414,41.4104129,2.196007,3,,,,,POINT (2.196007 41.4104129)
506223416,41.4111294,2.1924149,4,,,,,POINT (2.1924149 41.4111294)
506223417,41.413711,2.1958143,3,,,,,POINT (2.1958143 41.413711)
506236271,41.3965942,2.1823131,3,crossing,,,,POINT (2.1823131 41.3965942)
506236275,41.3991068,2.1837085,5,,,,,POINT (2.1837085 41.3991068)
506242639,41.4067895,2.1877207,3,,,,,POINT (2.1877207 41.4067895)
506242644,41.4062162,2.1890349,3,,,,,POINT (2.1890349 41.4062162)
506242670,41.4101545,2.1907639,3,,,,,POINT (2.1907639 41.4101545)
506242739,41.4119846,2.1935611,4,,,,,POINT (2.1935611 41.4119846)
506242742,41.4111055,2.194694,3,,,,,POINT (2.194694 41.4111055)
506242745,41.4127664,2.1925131,4,,,,,POINT (2.1925131 41.4127664)
506470212,41.3900603,2.1827168,3,,,,,POINT (2.1827168 41.3900603)
509262928,41.4315693,2.1265926,3,,,,,POINT (2.1265926 41.4315693)
511123386,41.3872394,2.1319834,3,,,,,POINT (2.1319834 41.3872394)
511123389,41.3877405,2.1324582,4,,,,,POINT (2.1324582 41.3877405)
511123404,41.3875343,2.1317177,3,,,,,POINT (2.1317177 41.3875343)
511123411,41.3850309,2.1371617,4,,,,,POINT (2.1371617 41.3850309)
511123413,41.3848188,2.1359858,3,,,,,POINT (2.1359858 41.3848188)
511123419,41.3846663,2.1345535,3,,,,,POINT (2.1345535 41.3846663)
513342399,41.4101584,2.1402458,3,,,,,POINT (2.1402458 41.4101584)
522578984,41.4289084,2.1570336,3,,,,,POINT (2.1570336 41.4289084)
522579231,41.4290688,2.1564873,4,,,,,POINT (2.1564873 41.4290688)
523781529,41.3277061,2.1131649,3,,,,,POINT (2.1131649 41.3277061)
523781538,41.3281411,2.1127142,3,,,,,POINT (2.1127142 41.3281411)
523781574,41.3325707,2.1113214,4,,,,,POINT (2.1113214 41.3325707)
523781576,41.3349914,2.1117967,3,,,,,POINT (2.1117967 41.3349914)
528804976,41.3321391,2.1112256,3,,,,,POINT (2.1112256 41.3321391)
528811398,41.3282522,2.1125865,3,,,,,POINT (2.1125865 41.3282522)
530671038,41.3765123,2.1321742,3,,,,,POINT (2.1321742 41.3765123)
530671039,41.3768489,2.1335782,3,,,,,POINT (2.1335782 41.3768489)
530676956,41.3755046,2.1306606,4,,,,,POINT (2.1306606 41.3755046)
530676957,41.3755092,2.1302567,4,,,,,POINT (2.1302567 41.3755092)
530687854,41.3786887,2.1424181,3,,,,,POINT (2.1424181 41.3786887)
530687855,41.3796618,2.1438061,3,,,,,POINT (2.1438061 41.3796618)
530687873,41.3830894,2.1482929,4,,,,,POINT (2.1482929 41.3830894)
530924804,41.3761189,2.1359478,3,,,,,POINT (2.1359478 41.3761189)
530924810,41.3763115,2.1348166,3,,,,,POINT (2.1348166 41.3763115)
530924812,41.3762312,2.134402,3,,,,,POINT (2.134402 41.3762312)
530924814,41.3764838,2.1357767,3,,,,,POINT (2.1357767 41.3764838)
530924816,41.3763688,2.136619,4,,,,,POINT (2.136619 41.3763688)
530924818,41.377559,2.1384376,3,,,,,POINT (2.1384376 41.377559)
532408888,41.3758224,2.1334774,3,crossing,,,,POINT (2.1334774 41.3758224)
532408931,41.3758468,2.134675,3,,,,,POINT (2.134675 41.3758468)
532408943,41.3771301,2.1344914,3,,,,,POINT (2.1344914 41.3771301)
532408967,41.3770207,2.1340533,4,,,,,POINT (2.1340533 41.3770207)
532408969,41.3773374,2.135361,4,,,,,POINT (2.135361 41.3773374)
532408981,41.3773259,2.1377632,4,,,,,POINT (2.1377632 41.3773259)
532408985,41.378112,2.1371246,4,,,,,POINT (2.1371246 41.378112)
532430853,41.3777295,2.1392033,4,,,,,POINT (2.1392033 41.3777295)
533615996,41.3996486,2.1205053,3,,,,,POINT (2.1205053 41.3996486)
533616023,41.3995898,2.1189796,3,,,,,POINT (2.1189796 41.3995898)
533616095,41.3995226,2.1240047,4,,,,,POINT (2.1240047 41.3995226)
533616122,41.4005114,2.1192709,4,crossing,,,,POINT (2.1192709 41.4005114)
533662625,41.3900937,2.1773975,4,,,,,POINT (2.1773975 41.3900937)
533662733,41.3815793,2.1853394,4,,,,,POINT (2.1853394 41.3815793)
533663031,41.381375,2.1821454,4,,,,,POINT (2.1821454 41.381375)
533665264,41.3710087,2.1473545,3,,,,,POINT (2.1473545 41.3710087)
533665304,41.3707005,2.1475889,4,,,,,POINT (2.1475889 41.3707005)
533954387,41.3781087,2.134993,4,,,,,POINT (2.134993 41.3781087)
533954389,41.3782892,2.1357471,3,,,,,POINT (2.1357471 41.3782892)
533961430,41.3782983,2.1325749,3,,,,,POINT (2.1325749 41.3782983)
534332100,41.4379801,2.1507585,3,,,,,POINT (2.1507585 41.4379801)
534332125,41.4388484,2.1485892,4,,,,,POINT (2.1485892 41.4388484)
534332665,41.4411504,2.1463836,1,,1231,,,POINT (2.1463836 41.4411504)
534361450,41.3766682,2.1328203,3,,,,,POINT (2.1328203 41.3766682)
534361466,41.3759339,2.1326278,3,,,,,POINT (2.1326278 41.3759339)
534390740,41.4221294,2.116448,3,,,,,POINT (2.116448 41.4221294)
534390825,41.4235274,2.1178249,1,,,,,POINT (2.1178249 41.4235274)
534683861,41.4246979,2.0990573,3,,,,,POINT (2.0990573 41.4246979)
534684808,41.4282509,2.10088,3,,2105,,,POINT (2.10088 41.4282509)
534684915,41.4294229,2.1007685,4,,,,,POINT (2.1007685 41.4294229)
534684948,41.4297421,2.1005606,3,,,,,POINT (2.1005606 41.4297421)
534685040,41.4290199,2.1018842,3,,,,,POINT (2.1018842 41.4290199)
535228349,41.4012188,2.1302289,4,,,,,POINT (2.1302289 41.4012188)
535228352,41.4006588,2.129158,4,,,,,POINT (2.129158 41.4006588)
535228353,41.4000306,2.1279526,4,,,,,POINT (2.1279526 41.4000306)
535228357,41.4008955,2.1251979,3,,,,,POINT (2.1251979 41.4008955)
535228359,41.3988253,2.127234,4,,,,,POINT (2.127234 41.3988253)
535228364,41.404362,2.1294247,4,traffic_signals,,,,POINT (2.1294247 41.404362)
535228365,41.4055873,2.1271371,3,,,,,POINT (2.1271371 41.4055873)
535228366,41.4040005,2.1243316,4,,,,,POINT (2.1243316 41.4040005)
535228367,41.4045489,2.1253084,4,,,,,POINT (2.1253084 41.4045489)
535228371,41.4022294,2.1275866,4,,,,,POINT (2.1275866 41.4022294)
535228373,41.4015794,2.126428,4,,,,,POINT (2.126428 41.4015794)
535228377,41.403532,2.1279558,4,traffic_signals,,,,POINT (2.1279558 41.403532)
535228378,41.4006886,2.1307564,4,,,,,POINT (2.1307564 41.4006886)
535228382,41.4029516,2.1268729,4,traffic_signals,,,,POINT (2.1268729 41.4029516)
535228385,41.4001184,2.1296717,4,,,,,POINT (2.1296717 41.4001184)
535228390,41.3992996,2.130475,4,,,,,POINT (2.130475 41.3992996)
535228394,41.3986221,2.1311513,4,,,,,POINT (2.1311513 41.3986221)
535228398,41.3994802,2.1284748,4,,,,,POINT (2.1284748 41.3994802)
535228401,41.398573,2.1293718,4,,,,,POINT (2.1293718 41.398573)
535233402,41.4047744,2.1494857,3,,,,,POINT (2.1494857 41.4047744)
535233407,41.4027981,2.1501463,3,,,,,POINT (2.1501463 41.4027981)
535233410,41.4030013,2.1493443,4,,,,,POINT (2.1493443 41.4030013)
535233433,41.4063534,2.1471793,3,,,,,POINT (2.1471793 41.4063534)
535233455,41.4080421,2.1449577,3,,,,,POINT (2.1449577 41.4080421)
535233466,41.407309,2.142986,3,,,,,POINT (2.142986 41.407309)
535233519,41.406625,2.1436735,3,,,,,POINT (2.1436735 41.406625)
535563200,41.3805984,2.1351659,3,,,,,POINT (2.1351659 41.3805984)
535563201,41.3804141,2.1363993,4,,,,,POINT (2.1363993 41.3804141)
535563205,41.3809403,2.1360578,4,,,,,POINT (2.1360578 41.3809403)
535657125,41.3754726,2.1322013,4,,,,,POINT (2.1322013 41.3754726)
535657129,41.3762517,2.1317459,4,,,,,POINT (2.1317459 41.3762517)
536418253,41.4000834,2.1799739,4,,,,,POINT (2.1799739 41.4000834)
536418264,41.398194,2.1824589,4,,,,,POINT (2.1824589 41.398194)
536418296,41.3973189,2.1836149,4,,,,,POINT (2.1836149 41.3973189)
536428053,41.3923147,2.1902736,4,,,,,POINT (2.1902736 41.3923147)
536428062,41.3905139,2.1926568,4,,,,,POINT (2.1926568 41.3905139)
536428072,41.3931424,2.1891783,4,traffic_signals,,,,POINT (2.1891783 41.3931424)
536838738,41.3780968,2.1358472,3,,,,,POINT (2.1358472 41.3780968)
536838747,41.3785281,2.1367945,4,,,,,POINT (2.1367945 41.3785281)
536838757,41.3788381,2.1374674,4,,,,,POINT (2.1374674 41.3788381)
536838760,41.3791779,2.1382206,3,,,,,POINT (2.1382206 41.3791779)
536838775,41.3770279,2.1517942,4,,,,,POINT (2.1517942 41.3770279)
537823321,41.4205928,2.140084,3,,,,,POINT (2.140084 41.4205928)
537823705,41.4205161,2.1403184,3,,,,,POINT (2.1403184 41.4205161)
537823729,41.4205009,2.1400453,3,,,,,POINT (2.1400453 41.4205009)
537827467,41.4218844,2.1409917,3,,,,,POINT (2.1409917 41.4218844)
537861932,41.4226016,2.1207726,3,,,,,POINT (2.1207726 41.4226016)
539147471,41.3758417,2.1337455,3,,,,,POINT (2.1337455 41.3758417)
539147472,41.3762142,2.1336181,3,,,,,POINT (2.1336181 41.3762142)
539147473,41.3761922,2.1335151,1,,,,,POINT (2.1335151 41.3761922)
539147474,41.3762402,2.1337383,1,,,,,POINT (2.1337383 41.3762402)
